date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,lambda_annual,implied_V,implied_sigma_V,cca_converged
2015-05-31,Brazil,231.01,0.0212,619.8466400000001,720.132232808983,0.22228377194009832,5.885534915659204,1277.3047414955192,0.13974478269125645,True
2015-06-07,Brazil,247.9,0.0212,619.8466400000001,728.3756619705233,0.2226645581414575,5.863339376158497,1285.5534451471249,0.1404421836272067,True
2015-06-14,Brazil,242.18,0.0212,619.8466400000001,734.2834527652882,0.22254598439392168,5.639079082667099,1291.4798621272578,0.14025525220727506,True
2015-06-21,Brazil,240.17,0.0212,619.8466400000001,739.252408752324,0.22269562021170294,5.517360826083393,1296.4578546398975,0.14038165346855952,True
2015-06-28,Brazil,256.0898,0.0212,619.8466400000001,731.6959320257795,0.22215523010084678,5.365998959550843,1288.907629776873,0.13924618288315033,True
2015-07-05,Brazil,249.89,0.0219,621.8081800000001,763.9461349960022,0.21253557661548278,5.892196739957852,1321.0598507941438,0.13748080364863888,True
2015-07-12,Brazil,251.79,0.0219,621.8081800000001,758.0071788817905,0.21260086704038628,6.72277147135798,1315.0838536982762,0.1390942068593536,True
2015-07-19,Brazil,262.49,0.0219,621.8081800000001,751.1821685885069,0.2126993796735222,5.990061358537994,1308.2818975124342,0.1370230903112345,True
2015-07-26,Brazil,293.25,0.0219,621.8081800000001,713.680534038896,0.21815846569938172,6.473522989525034,1270.6722625864525,0.13858632347960226,True
2015-08-02,Brazil,288.8699,0.0243,628.5334600000001,685.5660654790098,0.2212006766170015,6.453318164392281,1241.7992579886097,0.13823363044911524,True
2015-08-09,Brazil,327.8999,0.0243,628.5334600000001,668.7957436491321,0.22206499123378165,6.717159407258605,1224.9773200885634,0.13810573241473406,True
2015-08-16,Brazil,300.5698,0.0243,628.5334600000001,673.1349177885235,0.2218927367147128,6.689096386893115,1229.3270172074929,0.1382619043407761,True
2015-08-23,Brazil,336.74,0.0243,628.5334600000001,670.0154035228978,0.22186795188814357,7.1079632624115625,1226.1743420328257,0.13901239165025225,True
2015-08-30,Brazil,327.0698,0.0243,628.5334600000001,654.7462013535078,0.22203384558051906,7.86729646354631,1210.819584244027,0.1397887226408623,True
2015-09-06,Brazil,375.1199,0.0216,620.96752,617.5509361548953,0.22828646428793858,7.62031732864934,1174.229001223617,0.1393624163224097,True
2015-09-13,Brazil,392.8799,0.0216,620.96752,613.3726804742439,0.225191381008471,7.657518876339358,1170.0963163553229,0.13767322956679548,True
2015-09-20,Brazil,390.3398,0.0216,620.96752,601.645076437711,0.2255115770352448,7.239402638088533,1158.3771316048835,0.1359083504555886,True
2015-09-27,Brazil,489.5098,0.0216,620.96752,596.8258384467869,0.22494397695592808,7.446587043899864,1153.5366975414543,0.13576489201771375,True
2015-10-04,Brazil,521.3599,0.0217,621.24774,629.8653312167867,0.21453007203237195,6.906689065808818,1186.8222950828174,0.13208466961284648,True
2015-10-11,Brazil,410.8398,0.0217,621.24774,657.8086999439012,0.21946956161412873,6.899967454445317,1214.7421994171232,0.13642548177538463,True
2015-10-18,Brazil,435.3699,0.0217,621.24774,631.2278182270461,0.2223334094435801,6.538639892319442,1188.1050529657487,0.13499729295844615,True
2015-10-25,Brazil,445.24,0.0217,621.24774,638.3622952781468,0.22280107060469334,6.755317261802525,1195.2273795965525,0.1362776584787693,True
2015-11-01,Brazil,429.6699,0.0204999999999999,617.8850999999997,657.4477431339062,0.22518471189164835,6.804680741458663,1214.6223772884093,0.13893561891988546,True
2015-11-08,Brazil,401.45,0.0204999999999999,617.8850999999997,672.3050328394886,0.2250613893351277,6.568956853222571,1229.5224375844623,0.1394017762500443,True
2015-11-15,Brazil,426.99,0.0204999999999999,617.8850999999997,659.2985659548862,0.22524720690729844,7.286065084340796,1216.4375762619886,0.140225796729172,True
