date;N10D;GPRD;GPRD_ACT;GPRD_THREAT
29.07.2019;674;137.61;88.19;171.65
30.07.2019;674;152.36;137.19;155.30
31.07.2019;702;89.66;84.68;109.87
01.08.2019;738;107.73;89.50;111.97
02.08.2019;776;110.99;42.56;156.18
03.08.2019;1004;112.18;78.94;131.69
04.08.2019;402;115.36;147.87;82.22
05.08.2019;640;103.52;103.20;94.69
06.08.2019;648;270.94;183.47;306.06
07.08.2019;750;106.00;88.06;124.87
08.08.2019;710;144.63;148.84;124.15
09.08.2019;751;105.86;61.56;132.04
10.08.2019;950;90.66;20.86;139.17
11.08.2019;435;76.15;60.73;88.65
12.08.2019;634;151.52;83.34;191.16
13.08.2019;733;40.67;27.03;45.09
14.08.2019;689;105.77;86.27;111.94
15.08.2019;718;96.89;101.19;107.42
16.08.2019;760;104.61;78.21;115.98
17.08.2019;997;99.68;33.12;149.19
18.08.2019;411;88.66;64.28;107.23
19.08.2019;570;127.85;46.35;173.97
20.08.2019;648;76.68;50.96;110.52
21.08.2019;695;114.39;47.52;150.61
22.08.2019;694;147.97;66.62;206.39
23.08.2019;753;96.78;70.17;146.32
24.08.2019;1003;66.05;46.09;76.90
25.08.2019;399;83.02;99.32;82.84
26.08.2019;574;121.19;69.04;143.96
27.08.2019;651;178.10;111.60;203.10
28.08.2019;754;83.47;78.84;102.29
29.08.2019;694;76.37;57.10;79.38
30.08.2019;796;45.78;41.49;55.37
31.08.2019;984;37.03;13.42;50.39
01.09.2019;466;35.54;56.69;11.82
02.09.2019;585;118.91;146.77;113.01
03.09.2019;633;83.73;41.74;113.14
04.09.2019;739;89.65;53.62;104.37
05.09.2019;736;81.01;44.87;127.25
06.09.2019;770;81.74;42.89;100.16
07.09.2019;1049;18.95;25.18;10.50
08.09.2019;459;64.95;43.17;96.02
09.09.2019;682;72.86;87.16;56.54
10.09.2019;758;104.88;104.56;138.09
11.09.2019;738;98.75;17.90;156.76
12.09.2019;750;79.50;70.45;88.14
13.09.2019;798;70.57;41.38;96.65
14.09.2019;1070;46.44;55.55;51.49
15.09.2019;490;74.36;67.40;89.94
16.09.2019;648;178.92;122.31;229.54
17.09.2019;693;253.34;200.14;325.93
18.09.2019;804;115.36;65.72;157.60
19.09.2019;780;157.13;76.21;240.14
20.09.2019;861;126.96;130.41;121.57
21.09.2019;1028;80.56;83.52;69.67
22.09.2019;581;108.33;113.68;94.82
23.09.2019;693;52.58;47.65;63.60
24.09.2019;738;103.24;71.60;141.83
25.09.2019;774;124.11;76.80;142.35
26.09.2019;750;70.67;52.84;88.14
27.09.2019;790;88.06;16.72;146.44
28.09.2019;1109;38.83;11.91;54.64
29.09.2019;434;61.06;91.31;25.39
30.09.2019;624;95.55;42.34;123.60
01.10.2019;735;90.14;71.89;119.92
02.10.2019;761;69.65;8.68;115.83
03.10.2019;784;46.48;25.27;63.24
04.10.2019;774;111.27;59.73;135.23
05.10.2019;1040;54.15;50.81;52.97
06.10.2019;425;38.97;46.62;25.92
07.10.2019;688;52.96;28.80;64.06
08.10.2019;753;118.78;87.71;131.69
09.10.2019;723;82.47;73.08;99.06
10.10.2019;722;165.17;109.77;213.65
11.10.2019;762;204.32;277.36;180.74
12.10.2019;1157;103.07;108.46;95.23
13.10.2019;454;94.85;101.84;109.21
14.10.2019;671;118.48;68.90;164.20
15.10.2019;705;108.07;93.68;179.73
16.10.2019;719;193.50;119.42;283.50
17.10.2019;837;114.77;15.78;177.71
18.10.2019;777;106.58;76.50;127.62
19.10.2019;995;113.19;66.38;138.42
20.10.2019;454;36.48;29.10;36.40
21.10.2019;709;93.44;55.89;116.55
22.10.2019;732;54.30;72.18;37.63
23.10.2019;785;97.06;16.83;154.39
24.10.2019;769;116.31;42.94;179.10
25.10.2019;823;140.87;96.30;167.35
26.10.2019;1039;28.69;31.78;31.81
27.10.2019;432;7.67;0.00;12.75
28.10.2019;674;98.30;97.99;114.43
29.10.2019;767;95.01;68.89;107.74
30.10.2019;731;113.29;90.35;113.04
31.10.2019;757;83.14;52.35;109.16
01.11.2019;724;100.66;72.98;106.53
02.11.2019;1035;60.81;44.67;63.87
03.11.2019;427;54.30;61.87;38.70
04.11.2019;671;59.24;9.84;90.31
05.11.2019;680;77.94;48.56;97.22
06.11.2019;695;85.79;95.03;71.34
07.11.2019;729;63.62;45.30;75.57
08.11.2019;837;98.94;94.69;92.15
09.11.2019;1110;26.86;11.90;44.67
10.11.2019;417;55.61;47.52;66.06
11.11.2019;644;92.59;61.53;111.21
12.11.2019;690;62.41;67.00;63.87
13.11.2019;786;160.15;142.85;189.24
14.11.2019;695;85.79;28.51;118.90
15.11.2019;706;75.07;56.13;85.83
16.11.2019;1100;69.26;54.04;75.12
17.11.2019;448;73.94;14.74;110.67
18.11.2019;668;109.10;79.10;156.69
19.11.2019;704;61.17;46.91;62.60
20.11.2019;780;101.93;33.87;141.26
21.11.2019;790;62.90;41.80;76.71
22.11.2019;876;64.28;22.62;88.04
23.11.2019;979;37.22;33.73;33.76
24.11.2019;442;52.46;29.89;74.78
25.11.2019;633;36.63;31.30;34.81
26.11.2019;705;70.48;46.84;78.14
27.11.2019;746;93.25;97.39;81.23
28.11.2019;610;38.01;10.83;63.22
29.11.2019;703;108.38;75.16;117.55
30.11.2019;1097;72.47;72.25;75.33
01.12.2019;390;59.46;50.81;56.50
02.12.2019;638;77.88;31.06;112.25
03.12.2019;656;85.84;50.34;100.77
04.12.2019;695;47.66;47.52;63.41
05.12.2019;835;103.15;94.92;92.37
06.12.2019;822;88.66;64.28;113.93
07.12.2019;1083;12.23;12.20;20.35
08.12.2019;442;37.47;44.83;24.93
09.12.2019;640;82.81;51.60;103.29
10.12.2019;738;76.31;26.85;119.44
11.12.2019;714;97.43;138.76;77.16
12.12.2019;746;97.69;70.83;110.77
13.12.2019;798;99.63;41.38;138.07
14.12.2019;960;48.31;68.80;22.95
15.12.2019;411;48.36;48.21;40.21
16.12.2019;663;94.93;59.77;116.33
17.12.2019;684;82.33;48.28;104.70
18.12.2019;723;119.12;109.62;137.15
19.12.2019;768;69.01;34.40;93.25
20.12.2019;736;49.51;71.79;22.46
21.12.2019;879;52.76;30.06;62.67
22.12.2019;391;25.42;33.78;28.18
23.12.2019;571;34.81;23.13;38.59
24.12.2019;569;58.22;34.82;67.77
25.12.2019;219;45.38;30.16;50.31
26.12.2019;375;44.17;52.84;44.07
27.12.2019;592;111.91;111.57;93.06
28.12.2019;761;60.94;60.75;57.91
29.12.2019;365;36.30;36.19;45.28
30.12.2019;515;128.64;153.90;85.58
31.12.2019;601;165.35;142.86;210.83
01.01.2020;376;114.53;105.39;131.86
02.01.2020;609;163.18;86.76;199.01
03.01.2020;656;80.79;40.27;125.97
04.01.2020;965;229.99;212.17;313.98
05.01.2020;399;199.25;248.30;289.95
06.01.2020;631;251.99;115.14;357.95
07.01.2020;673;413.46;147.21;622.12
08.01.2020;752;180.61;158.09;227.10
09.01.2020;739;394.46;339.62;551.65
10.01.2020;792;167.30;166.79;187.81
11.01.2020;1020;120.16;32.38;183.63
12.01.2020;377;175.73;140.15;233.80
13.01.2020;629;152.73;126.00;157.65
14.01.2020;729;131.78;81.54;151.14
15.01.2020;712;153.53;64.93;216.65
16.01.2020;749;145.95;44.09;213.30
17.01.2020;791;129.82;83.50;174.12
18.01.2020;1024;38.82;19.35;53.80
19.01.2020;426;93.31;62.02;103.46
20.01.2020;584;119.12;33.93;179.23
21.01.2020;694;119.33;85.65;150.82
22.01.2020;807;77.99;24.55;129.70
23.01.2020;783;93.07;16.87;147.75
24.01.2020;765;51.96;8.63;79.21
25.01.2020;1100;33.13;0.00;55.09
26.01.2020;426;23.33;15.50;25.86
27.01.2020;644;72.01;30.77;94.10
28.01.2020;765;99.59;51.80;136.83
29.01.2020;775;47.02;8.52;71.08
30.01.2020;775;188.07;42.61;284.34
31.01.2020;806;73.98;40.97;88.85
01.02.2020;1116;89.05;41.43;118.47
02.02.2020;483;41.15;41.02;34.22
03.02.2020;647;107.52;112.29;93.66
04.02.2020;692;143.61;181.34;103.49
05.02.2020;727;68.35;36.34;98.51
06.02.2020;731;90.63;36.14;128.12
07.02.2020;839;78.96;23.62;111.62
08.02.2020;1169;31.17;22.60;37.70
09.02.2020;421;31.47;31.38;39.26
10.02.2020;669;24.76;19.75;24.70
11.02.2020;734;90.26;89.98;82.56
12.02.2020;801;62.03;74.21;41.27
13.02.2020;788;58.85;83.82;27.96
14.02.2020;780;89.18;59.27;120.07
15.02.2020;1105;53.96;47.82;59.83
16.02.2020;406;73.43;0.00;122.12
17.02.2020;587;84.65;78.76;112.62
18.02.2020;675;83.43;0.00;138.75
19.02.2020;726;54.75;45.49;53.12
20.02.2020;744;111.31;53.26;140.69
21.02.2020;765;103.92;86.34;129.62
22.02.2020;1028;77.34;89.95;75.03
23.02.2020;437;37.90;30.23;37.82
24.02.2020;655;80.92;70.59;75.70
25.02.2020;746;115.45;44.27;155.08
26.02.2020;678;102.60;19.48;154.38
27.02.2020;725;63.97;72.88;53.19
28.02.2020;781;55.14;59.20;56.43
29.02.2020;1137;90.32;75.52;101.75
01.03.2020;432;53.68;45.87;63.76
02.03.2020;686;106.23;125.16;104.40
03.03.2020;700;123.04;141.53;86.57
04.03.2020;800;144.92;140.35;185.93
05.03.2020;753;79.18;122.80;58.53
06.03.2020;839;51.33;55.11;78.79
07.03.2020;1134;64.26;69.89;68.01
08.03.2020;458;65.09;28.84;84.20
09.03.2020;637;72.80;41.47;95.13
10.03.2020;786;71.65;16.81;112.14
11.03.2020;801;90.98;65.96;110.04
12.03.2020;841;74.84;70.68;72.06
13.03.2020;876;68.07;82.94;81.75
14.03.2020;1138;66.95;40.63;87.14
15.03.2020;413;32.08;15.99;53.36
16.03.2020;673;34.45;9.81;49.11
17.03.2020;702;99.09;94.08;86.32
18.03.2020;794;87.61;74.86;83.26
19.03.2020;743;89.17;97.78;81.56
20.03.2020;745;57.80;26.60;81.34
21.03.2020;1050;59.94;56.61;52.47
22.03.2020;415;79.82;47.75;119.47
23.03.2020;656;121.19;40.27;167.96
24.03.2020;659;191.01;100.22;275.87
25.03.2020;745;53.36;17.73;81.34
26.03.2020;701;56.71;28.27;78.59
27.03.2020;699;52.13;47.24;55.17
28.03.2020;1025;67.87;32.22;91.37
29.03.2020;399;157.74;148.98;151.88
30.03.2020;672;103.52;39.31;139.36
31.03.2020;668;89.26;59.32;107.21
01.04.2020;707;65.60;9.34;101.30
02.04.2020;696;47.59;9.49;79.15
03.04.2020;705;84.58;56.21;93.77
04.04.2020;996;76.50;46.42;94.03
05.04.2020;383;95.14;17.24;143.84
06.04.2020;667;99.33;108.92;90.85
07.04.2020;653;106.53;60.69;143.42
08.04.2020;720;78.21;55.04;91.82
09.04.2020;707;60.91;84.08;38.96
10.04.2020;465;85.49;71.02;94.78
11.04.2020;926;42.93;7.13;65.44
12.04.2020;388;42.69;0.00;70.99
13.04.2020;597;88.78;77.44;92.28
14.04.2020;763;91.17;43.28;137.18
15.04.2020;777;89.53;68.00;99.26
16.04.2020;752;48.46;17.57;65.93
17.04.2020;721;73.51;45.80;84.05
18.04.2020;907;43.83;29.13;48.59
19.04.2020;442;37.47;14.94;49.86
20.04.2020;640;25.88;0.00;43.04
21.04.2020;735;54.08;35.94;59.96
22.04.2020;724;137.26;136.84;114.14
23.04.2020;722;100.94;82.33;114.45
24.04.2020;795;45.83;8.31;76.23
25.04.2020;954;48.61;27.69;57.75
26.04.2020;404;41.00;16.35;54.54
27.04.2020;676;49.00;19.54;65.20
28.04.2020;727;95.69;127.19;75.78
29.04.2020;667;79.46;99.02;66.08
30.04.2020;698;56.95;56.77;55.25
01.05.2020;658;60.41;60.23;50.23
02.05.2020;947;69.96;34.87;98.89
03.05.2020;380;26.15;0.00;43.49
04.05.2020;667;59.60;29.71;74.33
05.05.2020;716;41.64;36.90;38.47
06.05.2020;697;80.79;113.71;47.42
07.05.2020;708;56.15;27.99;70.03
08.05.2020;705;70.48;93.68;54.70
09.05.2020;940;24.67;14.05;29.30
10.05.2020;397;41.72;0.00;69.38
11.05.2020;699;37.91;37.80;31.53
12.05.2020;672;39.44;9.83;57.39
13.05.2020;779;59.53;33.91;70.72
14.05.2020;726;82.13;45.49;98.65
15.05.2020;723;45.82;27.41;53.34
16.05.2020;956;51.98;55.27;46.10
17.05.2020;395;75.48;33.44;111.57
18.05.2020;613;135.10;140.07;125.82
19.05.2020;666;99.48;79.34;99.26
20.05.2020;731;99.69;45.18;128.12
21.05.2020;724;73.21;27.37;106.53
22.05.2020;757;135.65;69.80;174.66
23.05.2020;1003;36.33;39.51;32.96
24.05.2020;373;17.76;17.71;14.77
25.05.2020;590;129.13;11.19;205.42
26.05.2020;633;120.36;73.04;147.95
27.05.2020;707;23.43;28.03;31.17
28.05.2020;760;61.02;43.45;79.74
29.05.2020;723;137.45;45.68;190.49
30.05.2020;983;84.25;13.44;134.50
31.05.2020;383;77.84;17.24;129.45
01.06.2020;676;53.90;39.08;73.34
02.06.2020;718;83.04;82.79;76.73
03.06.2020;752;114.53;52.70;190.47
04.06.2020;733;36.15;27.03;37.58
05.06.2020;753;109.98;61.40;131.69
06.06.2020;962;55.09;27.46;68.72
07.06.2020;381;60.86;69.34;43.38
08.06.2020;656;65.65;50.34;75.58
09.06.2020;679;68.30;19.45;105.47
10.06.2020;727;95.69;45.42;121.24
11.06.2020;720;87.41;18.35;137.73
12.06.2020;720;73.61;55.04;76.51
13.06.2020;1013;58.86;39.12;65.26
14.06.2020;370;26.86;17.85;29.78
15.06.2020;644;102.87;102.56;128.32
16.06.2020;711;79.20;27.87;108.48
17.06.2020;744;151.38;150.91;133.28
18.06.2020;752;101.32;61.48;124.54
19.06.2020;677;53.82;78.05;32.55
20.06.2020;968;82.13;40.94;108.13
21.06.2020;381;43.47;34.67;57.84
22.06.2020;630;131.45;83.87;166.14
23.06.2020;705;56.38;65.58;62.51
24.06.2020;702;80.22;37.63;109.87
25.06.2020;731;40.78;27.11;45.22
26.06.2020;747;44.34;8.84;66.37
27.06.2020;895;29.61;29.52;24.62
28.06.2020;365;36.30;54.29;60.37
29.06.2020;621;48.01;63.81;44.36
30.06.2020;689;76.92;67.10;87.95
01.07.2020;645;107.85;143.36;145.20
02.07.2020;708;23.39;18.66;23.34
03.07.2020;678;43.97;29.22;56.88
04.07.2020;948;24.46;27.87;23.24
05.07.2020;348;57.11;0.00;94.98
06.07.2020;644;72.01;30.77;94.10
07.07.2020;624;106.17;74.09;123.60
08.07.2020;676;68.60;48.85;105.94
09.07.2020;712;55.83;18.55;77.37
10.07.2020;714;97.43;18.50;146.60
11.07.2020;942;21.10;14.02;29.24
12.07.2020;390;25.48;0.00;42.38
13.07.2020;643;92.73;51.36;111.38
14.07.2020;671;93.80;98.43;73.89
15.07.2020;671;103.67;39.37;147.78
16.07.2020;674;29.49;29.40;24.52
17.07.2020;778;38.32;16.98;49.57
18.07.2020;967;30.83;13.66;45.58
19.07.2020;396;33.46;0.00;55.65
20.07.2020;684;87.17;67.59;128.87
21.07.2020;741;116.23;26.74;178.43
22.07.2020;707;117.13;18.68;187.01
23.07.2020;764;78.04;34.58;115.37
24.07.2020;750;92.75;52.84;110.18
25.07.2020;927;35.73;28.50;41.60
26.07.2020;422;39.25;31.30;52.22
27.07.2020;652;137.18;50.65;185.89
28.07.2020;708;121.65;46.64;171.18
29.07.2020;696;80.91;37.96;110.81
30.07.2020;735;54.08;26.96;67.46
31.07.2020;772;38.62;34.22;42.82
01.08.2020;991;26.74;19.99;27.80
02.08.2020;392;25.35;0.00;42.16
03.08.2020;707;42.17;28.03;46.75
04.08.2020;680;48.71;19.43;64.81
05.08.2020;686;33.80;0.00;56.21
06.08.2020;737;112.37;98.58;112.12
07.08.2020;756;43.82;17.47;65.58
08.08.2020;974;27.21;20.34;39.59
09.08.2020;420;39.44;0.00;65.58
10.08.2020;653;40.58;20.23;50.62
11.08.2020;719;55.29;18.37;76.62
12.08.2020;750;61.83;61.64;80.80
13.08.2020;708;88.90;9.33;140.06
14.08.2020;748;44.29;26.49;58.92
15.08.2020;927;82.19;14.25;124.80
16.08.2020;413;64.17;15.99;93.37
17.08.2020;657;65.55;30.16;92.24
18.08.2020;709;84.10;37.26;108.78
19.08.2020;710;46.66;46.51;69.83
20.08.2020;733;122.02;36.04;180.38
21.08.2020;737;166.30;17.92;261.62
22.08.2020;901;55.15;21.99;73.37
23.08.2020;398;24.97;0.00;41.53
24.08.2020;651;71.24;0.00;118.47
25.08.2020;732;85.98;45.11;105.36
26.08.2020;721;105.67;36.64;152.82
27.08.2020;746;142.09;97.39;162.46
28.08.2020;775;64.11;17.04;106.63
29.08.2020;954;45.14;6.92;69.30
30.08.2020;395;8.39;16.72;0.00
31.08.2020;598;88.63;66.27;101.34
01.09.2020;654;106.37;80.79;126.35
02.09.2020;728;109.21;90.72;105.94
03.09.2020;703;94.24;84.56;125.38
04.09.2020;733;94.90;36.04;127.77
05.09.2020;1044;57.11;25.31;73.88
06.09.2020;465;28.50;0.00;47.39
07.09.2020;576;149.53;22.93;229.54
08.09.2020;676;68.60;29.31;89.64
09.09.2020;770;47.32;25.73;64.39
10.09.2020;707;145.25;140.13;124.67
11.09.2020;749;145.95;88.18;205.94
12.09.2020;1012;55.65;26.11;70.77
13.09.2020;425;85.74;62.16;103.70
14.09.2020;689;67.31;47.93;71.96
15.09.2020;800;115.94;33.02;165.27
16.09.2020;723;82.47;54.81;121.91
17.09.2020;662;100.08;29.93;141.47
18.09.2020;729;86.34;18.12;143.58
19.09.2020;1027;45.16;32.16;48.28
20.09.2020;405;57.25;16.31;81.61
21.09.2020;626;52.92;31.65;70.40
22.09.2020;737;94.39;35.85;156.97
23.09.2020;746;62.17;35.41;73.85
24.09.2020;766;64.87;68.98;86.30
25.09.2020;778;55.35;25.47;70.81
26.09.2020;1024;42.05;25.80;48.42
27.09.2020;427;62.06;15.47;90.31
28.09.2020;698;104.41;85.16;134.17
29.09.2020;693;105.16;104.84;95.39
30.09.2020;789;104.96;125.57;76.80
01.10.2020;741;76.00;53.48;96.65
02.10.2020;780;101.93;25.40;148.32
03.10.2020;1044;44.42;18.98;63.32
04.10.2020;444;74.61;29.75;99.26
05.10.2020;693;66.92;9.53;111.29
06.10.2020;773;85.71;68.35;114.03
07.10.2020;756;83.25;43.68;102.02
08.10.2020;787;113.65;16.78;175.00
09.10.2020;731;81.57;27.11;113.04
10.10.2020;1004;56.09;32.89;71.33
11.10.2020;405;40.90;0.00;68.01
12.10.2020;587;67.72;56.26;93.85
13.10.2020;806;78.09;0.00;129.86
14.10.2020;764;47.69;17.29;64.90
15.10.2020;767;107.97;51.67;143.65
16.10.2020;751;123.50;61.56;176.05
17.10.2020;932;46.21;28.35;65.02
18.10.2020;405;49.08;16.31;68.01
19.10.2020;661;95.22;69.94;100.01
20.10.2020;705;98.67;103.05;85.96
21.10.2020;736;72.01;62.82;67.37
22.10.2020;815;101.61;105.35;81.11
23.10.2020;756;65.73;52.42;65.58
24.10.2020;1041;66.82;31.72;95.26
25.10.2020;423;46.99;62.46;39.07
26.10.2020;663;89.93;29.89;124.64
27.10.2020;711;130.45;65.03;185.96
28.10.2020;729;81.79;54.36;113.35
29.10.2020;776;89.64;51.07;106.49
30.10.2020;742;80.36;89.01;66.82
31.10.2020;981;13.51;0.00;22.46
01.11.2020;465;49.87;28.41;59.24
02.11.2020;702;56.63;56.45;54.93
03.11.2020;774;162.63;179.20;142.35
04.11.2020;767;129.57;94.72;136.47
05.11.2020;761;69.65;86.79;72.39
06.11.2020;737;62.93;89.62;67.27
07.11.2020;1021;42.18;71.16;26.98
08.11.2020;443;44.87;0.00;74.61
09.11.2020;660;105.40;80.06;116.86
10.11.2020;735;58.59;44.93;59.96
11.11.2020;778;97.93;76.40;113.30
12.11.2020;752;52.86;17.57;80.58
13.11.2020;766;69.19;77.60;57.54
14.11.2020;980;33.80;47.18;44.97
15.11.2020;398;66.58;99.57;69.21
16.11.2020;610;70.60;97.45;63.22
17.11.2020;723;45.82;36.54;53.34
18.11.2020;815;109.74;105.35;128.43
19.11.2020;743;49.04;35.56;51.90
20.11.2020;774;94.16;42.67;128.12
21.11.2020;980;47.32;13.48;73.08
22.11.2020;407;48.83;32.46;67.68
23.11.2020;721;36.76;54.96;45.84
24.11.2020;667;104.29;128.73;82.59
25.11.2020;709;23.36;9.32;31.08
26.11.2020;623;69.12;63.61;79.58
27.11.2020;659;70.37;100.22;66.88
28.11.2020;948;90.85;34.84;127.85
29.11.2020;360;101.22;36.69;153.03
30.11.2020;637;46.80;20.74;69.19
01.12.2020;792;129.66;41.70;180.85
02.12.2020;718;92.27;36.80;130.44
03.12.2020;733;67.79;63.07;90.19
04.12.2020;771;38.67;25.70;42.87
05.12.2020;1028;48.34;32.12;64.31
06.12.2020;414;64.01;31.91;79.84
07.12.2020;662;55.04;0.00;91.54
08.12.2020;755;78.98;34.99;102.15
09.12.2020;792;62.74;8.34;104.34
10.12.2020;729;95.42;27.18;143.58
11.12.2020;773;42.85;42.72;35.63
12.12.2020;975;50.96;27.10;67.80
13.12.2020;471;28.13;0.00;46.79
14.12.2020;667;29.80;19.80;33.04
15.12.2020;703;89.53;46.98;125.38
16.12.2020;757;52.51;8.72;80.05
17.12.2020;747;93.12;70.73;125.37
18.12.2020;704;79.99;0.00;133.03
19.12.2020;951;66.18;27.78;92.69
20.12.2020;375;8.83;0.00;14.69
21.12.2020;618;91.12;64.12;106.97
22.12.2020;687;62.68;48.07;72.17
23.12.2020;676;68.60;39.08;97.79
24.12.2020;783;55.00;42.18;56.29
25.12.2020;206;48.24;0.00;80.23
26.12.2020;449;51.64;29.42;61.35
27.12.2020;349;28.47;0.00;47.36
28.12.2020;400;41.41;16.51;55.09
29.12.2020;576;69.01;22.93;105.21
30.12.2020;616;59.15;53.61;89.43
31.12.2020;574;80.79;46.03;95.98
01.01.2021;406;65.27;32.54;81.41
02.01.2021;840;39.44;47.18;39.35
03.01.2021;348;19.04;0.00;31.66
04.01.2021;667;99.33;108.92;107.37
05.01.2021;734;121.85;71.99;150.11
06.01.2021;746;106.57;35.41;169.85
07.01.2021;794;54.24;24.95;76.32
08.01.2021;767;77.74;51.67;86.19
09.01.2021;979;84.59;26.99;118.17
10.01.2021;421;70.81;78.44;78.51
11.01.2021;748;84.14;35.32;110.47
12.01.2021;819;169.88;169.35;181.62
13.01.2021;797;66.50;74.58;55.30
14.01.2021;800;62.11;41.28;68.86
15.01.2021;800;57.97;49.54;75.75
16.01.2021;1012;72.01;19.58;108.87
17.01.2021;418;71.32;15.80;105.44
18.01.2021;596;94.49;55.41;129.41
19.01.2021;795;66.67;49.85;76.23
20.01.2021;833;87.49;23.79;132.27
21.01.2021;838;47.44;39.41;52.59
22.01.2021;813;93.71;73.12;101.64
23.01.2021;998;56.43;26.47;93.84
24.01.2021;389;34.06;33.96;28.32
25.01.2021;684;140.45;96.56;185.24
26.01.2021;791;50.25;8.35;76.61
27.01.2021;818;68.84;72.67;60.61
28.01.2021;793;112.79;41.64;166.73
29.01.2021;786;63.22;16.81;91.12
30.01.2021;963;61.92;27.43;80.09
31.01.2021;416;23.89;15.88;26.49
01.02.2021;662;60.05;29.93;83.22
02.02.2021;775;192.34;144.88;248.79
03.02.2021;758;69.92;43.57;101.75
04.02.2021;805;78.18;24.61;116.34
05.02.2021;778;106.44;101.87;106.21
06.02.2021;998;63.06;33.09;82.80
07.02.2021;410;48.48;48.33;40.31
08.02.2021;728;72.80;63.51;68.11
09.02.2021;757;61.26;69.80;50.94
10.02.2021;840;74.93;39.31;104.93
11.02.2021;783;63.46;50.61;70.36
12.02.2021;768;73.33;34.40;107.60
13.02.2021;995;36.62;39.83;38.76
14.02.2021;393;25.29;16.81;28.04
15.02.2021;595;61.24;44.40;64.81
16.02.2021;722;91.76;82.33;91.56
17.02.2021;730;104.37;54.29;128.29
18.02.2021;787;33.67;8.39;56.00
19.02.2021;778;85.16;25.47;127.46
20.02.2021;976;23.76;6.77;33.87
21.02.2021;442;37.47;44.83;37.39
22.02.2021;697;71.29;0.00;118.56
23.02.2021;748;97.43;79.47;103.11
24.02.2021;766;77.84;34.49;107.88
25.02.2021;789;46.18;25.11;62.84
26.02.2021;793;121.14;83.29;166.73
27.02.2021;1020;81.19;25.90;129.62
28.02.2021;399;66.42;33.11;82.84
01.03.2021;688;96.30;76.80;96.09
02.03.2021;747;137.47;61.89;191.75
03.03.2021;750;154.59;70.45;220.36
04.03.2021;824;88.44;32.06;127.03
05.03.2021;819;88.98;48.39;127.80
06.03.2021;971;58.00;27.21;73.76
07.03.2021;407;16.28;16.23;27.07
08.03.2021;713;60.40;92.63;23.18
09.03.2021;744;22.26;17.75;29.62
10.03.2021;751;57.34;52.77;51.35
11.03.2021;753;70.39;78.94;80.48
12.03.2021;805;49.38;16.41;68.43
13.03.2021;1004;72.59;59.21;109.74
14.03.2021;378;43.82;52.42;58.30
15.03.2021;653;111.60;20.23;177.17
16.03.2021;700;108.84;47.18;149.53
17.03.2021;781;93.31;50.74;134.02
18.03.2021;761;134.94;95.47;188.22
19.03.2021;773;42.85;8.54;64.14
20.03.2021;1011;29.49;6.53;43.59
21.03.2021;378;26.29;17.47;29.15
22.03.2021;695;119.16;38.01;174.39
23.03.2021;766;99.46;103.47;107.88
24.03.2021;780;76.44;16.94;120.07
25.03.2021;779;63.78;33.91;77.79
26.03.2021;807;69.78;32.74;95.57
27.03.2021;1042;41.33;6.34;63.44
28.03.2021;438;75.63;60.32;113.20
29.03.2021;672;123.24;127.77;98.38
30.03.2021;729;95.42;99.66;83.13
31.03.2021;781;76.35;76.11;70.54
01.04.2021;734;67.70;62.99;90.07
02.04.2021;605;65.70;54.58;72.85
03.04.2021;938;91.82;42.25;123.34
04.04.2021;424;23.44;0.00;38.98
05.04.2021;622;74.56;42.47;88.57
06.04.2021;714;92.79;27.75;131.17
07.04.2021;786;113.79;67.22;168.21
08.04.2021;713;32.52;37.05;54.09
09.04.2021;759;48.01;26.11;65.32
10.04.2021;1021;32.44;12.94;43.17
11.04.2021;407;48.83;48.68;54.14
12.04.2021;660;100.38;120.09;133.55
13.04.2021;730;95.29;72.38;143.39
14.04.2021;729;186.30;144.96;294.72
15.04.2021;802;103.26;41.18;151.12
16.04.2021;732;95.03;18.05;142.99
17.04.2021;980;101.41;87.61;101.19
18.04.2021;423;54.82;62.46;39.07
19.04.2021;660;110.42;150.11;100.16
20.04.2021;714;125.27;129.50;138.88
21.04.2021;737;166.30;62.73;261.62
22.04.2021;757;113.77;61.07;145.55
23.04.2021;745;146.73;115.25;177.47
24.04.2021;948;111.82;139.34;98.79
25.04.2021;399;16.60;33.11;13.81
26.04.2021;669;54.47;39.49;57.64
27.04.2021;780;131.65;143.95;98.88
28.04.2021;794;50.06;33.27;62.44
29.04.2021;769;47.38;68.71;28.66
30.04.2021;728;36.40;27.22;37.84
01.05.2021;1004;56.09;19.74;82.31
02.05.2021;401;49.56;16.47;68.69
03.05.2021;612;97.43;86.34;90.02
04.05.2021;741;93.88;71.31;104.08
05.05.2021;768;60.39;8.60;93.25
06.05.2021;738;76.31;53.70;111.97
07.05.2021;770;55.93;8.58;85.85
08.05.2021;929;3.57;0.00;5.93
09.05.2021;398;8.32;0.00;13.84
10.05.2021;676;49.00;9.77;73.34
11.05.2021;753;101.18;78.94;124.37
12.05.2021;785;63.30;33.65;84.21
13.05.2021;802;140.43;131.77;144.25
14.05.2021;804;115.36;73.93;143.89
15.05.2021;1013;88.29;26.08;130.52
16.05.2021;403;49.32;32.78;54.68
17.05.2021;647;92.16;40.83;127.72
18.05.2021;672;98.59;108.11;114.77
19.05.2021;646;158.96;92.02;204.67
20.05.2021;737;125.85;89.62;134.55
21.05.2021;739;165.85;125.12;171.46
